Transaction;Item;date_time;period_day;weekday_weekend
7988;Kopi kapal api;11/03/2017 16.27;afternoon;weekend
7988;Beras;11/03/2017 16.27;afternoon;weekend
7989;Kopi kapal api;11/03/2017 16.49;afternoon;weekend
7990;Kopi kapal api;11/03/2017 17.00;evening;weekend
7991;Sari Roti Gandum;11/03/2017 17.11;evening;weekend
7991;Pulpen kenko;11/03/2017 17.11;evening;weekend
7991;Minyak makan bimoli;11/03/2017 17.11;evening;weekend
7991;Garam dolphine;11/03/2017 17.11;evening;weekend
7992;The Nomad;11/03/2017 17.13;evening;weekend
7992;Duck egg;11/03/2017 17.13;evening;weekend
7992;Kopi kapal api;11/03/2017 17.13;evening;weekend
7992;Kopi kapal api;11/03/2017 17.13;evening;weekend
7992;Teh prendjak;11/03/2017 17.13;evening;weekend
7993;Kopi kapal api;11/03/2017 17.15;evening;weekend
7993;Minyak makan bimoli;11/03/2017 17.15;evening;weekend
7994;Milo;11/03/2017 17.16;evening;weekend
7994;Kopi kapal api;11/03/2017 17.16;evening;weekend
7994;Royco rasa sapi;11/03/2017 17.16;evening;weekend
7994;Beras;11/03/2017 17.16;evening;weekend
7995;Kopi kapal api;12/03/2017 09.32;morning;weekend
7995;Pasta gigi;12/03/2017 09.32;morning;weekend
7996;Kopi kapal api;12/03/2017 09.59;morning;weekend
7996;Pasta gigi;12/03/2017 09.59;morning;weekend
7997;Royco rasa sapi;12/03/2017 10.12;morning;weekend
7997;Sari Roti Gandum;12/03/2017 10.12;morning;weekend
7998;Sari Roti Gandum;12/03/2017 10.17;morning;weekend
7999;Kopi kapal api;12/03/2017 10.21;morning;weekend
7999;Fiesta Chicken Nugget;12/03/2017 10.21;morning;weekend
7999;Shampo Sunsilk;12/03/2017 10.21;morning;weekend
8000;Kopi kapal api;12/03/2017 10.22;morning;weekend
8000;Beras;12/03/2017 10.22;morning;weekend
8001;Royco rasa sapi;12/03/2017 10.27;morning;weekend
8001;Kopi kapal api;12/03/2017 10.27;morning;weekend
8001;Kopi kapal api;12/03/2017 10.27;morning;weekend
8001;Sari Sari Roti Gandum coklat keju;12/03/2017 10.27;morning;weekend
8002;Kopi kapal api;12/03/2017 10.28;morning;weekend
8002;Kopi kapal api;12/03/2017 10.28;morning;weekend
8003;Sari Roti Gandum;12/03/2017 11.02;morning;weekend
8003;Kopi kapal api;12/03/2017 11.02;morning;weekend
8004;Kopi kapal api;12/03/2017 11.13;morning;weekend
8004;Sari Sari Roti Gandum coklat keju;12/03/2017 11.13;morning;weekend
8005;Sari Sari Roti Gandum coklat keju;12/03/2017 11.13;morning;weekend
8005;Kopi kapal api;12/03/2017 11.13;morning;weekend
8006;Sari Roti Gandum;12/03/2017 11.27;morning;weekend
8007;Beras;12/03/2017 11.36;morning;weekend
8007;Minyak makan bimoli;12/03/2017 11.36;morning;weekend
8007;Indomie soto medan;12/03/2017 11.36;morning;weekend
8008;Sari Roti Gandum;12/03/2017 11.45;morning;weekend
8008;Sari Roti Gandum;12/03/2017 11.45;morning;weekend
8008;Shampo Sunsilk;12/03/2017 11.45;morning;weekend
8009;Kopi kapal api;12/03/2017 11.58;morning;weekend
8010;Sari Roti Gandum;12/03/2017 12.03;afternoon;weekend
8010;Kopi kapal api;12/03/2017 12.03;afternoon;weekend
8011;Kopi kapal api;12/03/2017 12.07;afternoon;weekend
8011;Kopi kapal api;12/03/2017 12.07;afternoon;weekend
8011;Sari Roti Gandum;12/03/2017 12.07;afternoon;weekend
8011;Milo;12/03/2017 12.07;afternoon;weekend
8011;Beras;12/03/2017 12.07;afternoon;weekend
8011;Beras;12/03/2017 12.07;afternoon;weekend
8011;Bumbu ajinomoto;12/03/2017 12.07;afternoon;weekend
8011;Sari Roti Gandum;12/03/2017 12.07;afternoon;weekend
8012;Teh prendjak;12/03/2017 12.08;afternoon;weekend
8012;Minyak makan bimoli;12/03/2017 12.08;afternoon;weekend
8012;Popok Mamypokomie Dodgers;12/03/2017 12.08;afternoon;weekend
8013;Sari Roti Gandum;12/03/2017 12.09;afternoon;weekend
8014;Teh prendjak;12/03/2017 12.12;afternoon;weekend
8015;Pasta gigi;12/03/2017 12.21;afternoon;weekend
8015;Royco rasa sapi;12/03/2017 12.21;afternoon;weekend
8015;Kopi kapal api;12/03/2017 12.21;afternoon;weekend
8015;Teh prendjak;12/03/2017 12.21;afternoon;weekend
8016;Kopi kapal api;12/03/2017 12.32;afternoon;weekend
8016;Pasta gigi;12/03/2017 12.32;afternoon;weekend
8017;Penghapus fabre castle;12/03/2017 12.33;afternoon;weekend
8018;Garam dolphine;12/03/2017 12.34;afternoon;weekend
8018;Kopi kapal api;12/03/2017 12.34;afternoon;weekend
8019;Kopi kapal api;12/03/2017 12.35;afternoon;weekend
8020;Kopi kapal api;12/03/2017 12.48;afternoon;weekend
8021;Sari Roti Gandum;12/03/2017 12.49;afternoon;weekend
8022;Kopi kapal api;12/03/2017 13.03;afternoon;weekend
8022;Indomie soto ayam;12/03/2017 13.03;afternoon;weekend
8022;Pulpen kenko;12/03/2017 13.03;afternoon;weekend
8023;Kopi kapal api;12/03/2017 13.12;afternoon;weekend
8024;Kopi kapal api;12/03/2017 13.16;afternoon;weekend
8025;Baygon;12/03/2017 13.18;afternoon;weekend
8025;Sari Sari Roti Gandum coklat keju;12/03/2017 13.18;afternoon;weekend
8026;Kopi kapal api;12/03/2017 13.25;afternoon;weekend
8026;Pulpen kenko;12/03/2017 13.25;afternoon;weekend
8026;Susu ultramilk chocolate;12/03/2017 13.25;afternoon;weekend
8026;Minyak makan bimoli;12/03/2017 13.25;afternoon;weekend
8027;Sari Roti Gandum;12/03/2017 13.44;afternoon;weekend
8028;The Nomad;12/03/2017 13.49;afternoon;weekend
8028;Kopi kapal api;12/03/2017 13.49;afternoon;weekend
8029;Milo;12/03/2017 13.51;afternoon;weekend
8030;Sari Roti Gandum;12/03/2017 13.54;afternoon;weekend
8030;Sari Sari Roti Gandum coklat keju;12/03/2017 13.54;afternoon;weekend
8031;Teh prendjak;12/03/2017 13.55;afternoon;weekend
8031;Sari Sari Roti Gandum coklat keju;12/03/2017 13.55;afternoon;weekend
8032;Kopi kapal api;12/03/2017 13.56;afternoon;weekend
8032;Baygon;12/03/2017 13.56;afternoon;weekend
8032;Garam dolphine;12/03/2017 13.56;afternoon;weekend
8032;Mentega blueband;12/03/2017 13.56;afternoon;weekend
8032;Royco rasa sapi;12/03/2017 13.56;afternoon;weekend
8033;Half slice Monster ;12/03/2017 13.58;afternoon;weekend
8033;Penghapus kenko;12/03/2017 13.58;afternoon;weekend
8033;Kopi kapal api;12/03/2017 13.58;afternoon;weekend
8033;Pulpen kenko;12/03/2017 13.58;afternoon;weekend
8034;Penghapus fabre castle;12/03/2017 13.59;afternoon;weekend
8035;Kopi kapal api;12/03/2017 14.08;afternoon;weekend
8035;Coca cola;12/03/2017 14.08;afternoon;weekend
8035;Teh prendjak;12/03/2017 14.08;afternoon;weekend
8035;Fiesta Chicken Nugget;12/03/2017 14.08;afternoon;weekend
8035;Sari Sari Roti Gandum coklat keju;12/03/2017 14.08;afternoon;weekend
8036;Sari Roti Gandum;12/03/2017 14.14;afternoon;weekend
8037;Milo;12/03/2017 14.17;afternoon;weekend
8037;Kopi kapal api;12/03/2017 14.17;afternoon;weekend
8037;Garam dolphine;12/03/2017 14.17;afternoon;weekend
8038;Mamelemon;12/03/2017 14.18;afternoon;weekend
8038;Kopi kapal api;12/03/2017 14.18;afternoon;weekend
8038;Beras;12/03/2017 14.18;afternoon;weekend
8039;Sari Roti Gandum;12/03/2017 14.28;afternoon;weekend
8040;Kopi kapal api;12/03/2017 14.30;afternoon;weekend
8041;Sari Roti Gandum;12/03/2017 14.32;afternoon;weekend
8041;Mineral water;12/03/2017 14.32;afternoon;weekend
8041;Drinking chocolate spoons ;12/03/2017 14.32;afternoon;weekend
8041;Kopi kapal api;12/03/2017 14.32;afternoon;weekend
8042;Milo;12/03/2017 14.33;afternoon;weekend
8043;Teh prendjak;12/03/2017 14.43;afternoon;weekend
8043;Teh prendjak;12/03/2017 14.43;afternoon;weekend
8043;Beras;12/03/2017 14.43;afternoon;weekend
8044;Teh prendjak;12/03/2017 14.46;afternoon;weekend
8044;Kopi kapal api;12/03/2017 14.46;afternoon;weekend
8044;Beras;12/03/2017 14.46;afternoon;weekend
8044;Popok Mamypokomie Dodgers;12/03/2017 14.46;afternoon;weekend
8045;Mentega blueband;12/03/2017 15.00;afternoon;weekend
8046;Royco rasa sapi;12/03/2017 15.01;afternoon;weekend
8047;Milo;12/03/2017 15.10;afternoon;weekend
8047;Beras;12/03/2017 15.10;afternoon;weekend
8048;Mentega blueband;12/03/2017 15.14;afternoon;weekend
8048;Minyak makan bimoli;12/03/2017 15.14;afternoon;weekend
8048;Sari Sari Roti Gandum coklat keju;12/03/2017 15.14;afternoon;weekend
8048;Minyak makan bimoli;12/03/2017 15.14;afternoon;weekend
8048;Kopi kapal api;12/03/2017 15.14;afternoon;weekend
8049;Garnier Man;12/03/2017 15.15;afternoon;weekend
8050;Kopi kapal api;12/03/2017 15.16;afternoon;weekend
8050;Beras;12/03/2017 15.16;afternoon;weekend
8051;Beras;12/03/2017 15.22;afternoon;weekend
8051;Garam dolphine;12/03/2017 15.22;afternoon;weekend
8051;Teh prendjak;12/03/2017 15.22;afternoon;weekend
8051;Kopi kapal api;12/03/2017 15.22;afternoon;weekend
8051;Fiesta Chicken Nugget;12/03/2017 15.22;afternoon;weekend
8051;Mamelemon;12/03/2017 15.22;afternoon;weekend
8052;Kopi kapal api;12/03/2017 15.25;afternoon;weekend
8052;Garam dolphine;12/03/2017 15.25;afternoon;weekend
8053;Sari Roti Gandum;12/03/2017 15.38;afternoon;weekend
8053;Beras;12/03/2017 15.38;afternoon;weekend
8054;Kopi kapal api;12/03/2017 15.45;afternoon;weekend
8054;Kopi kapal api;12/03/2017 15.45;afternoon;weekend
8054;Sari Sari Roti Gandum coklat keju;12/03/2017 15.45;afternoon;weekend
8054;Fiesta Chicken Nugget;12/03/2017 15.45;afternoon;weekend
8055;Kopi kapal api;12/03/2017 15.45;afternoon;weekend
8055;Garam dolphine;12/03/2017 15.45;afternoon;weekend
8056;Sari Roti Gandum;12/03/2017 16.28;afternoon;weekend
8056;Milo;12/03/2017 16.28;afternoon;weekend
8056;Fiesta Chicken Nugget;12/03/2017 16.28;afternoon;weekend
8056;Chocolates;12/03/2017 16.28;afternoon;weekend
8057;Pasta gigi;13/03/2017 08.21;morning;weekday
8057;Kopi kapal api;13/03/2017 08.21;morning;weekday
8058;Kopi kapal api;13/03/2017 08.36;morning;weekday
8058;Popok Mamypokomie Dodgers;13/03/2017 08.36;morning;weekday
8059;Kopi kapal api;13/03/2017 09.13;morning;weekday
8060;Beras;13/03/2017 09.16;morning;weekday
8061;Pasta gigi;13/03/2017 09.31;morning;weekday
8061;Sari Roti Gandum;13/03/2017 09.31;morning;weekday
8061;Popok Mamypoko;13/03/2017 09.31;morning;weekday
8062;Sari Roti Gandum;13/03/2017 10.07;morning;weekday
8063;Teh prendjak;13/03/2017 10.15;morning;weekday
8064;Teh prendjak;13/03/2017 10.21;morning;weekday
8064;Kopi kapal api;13/03/2017 10.21;morning;weekday
8064;Sari Sari Roti Gandum coklat keju;13/03/2017 10.21;morning;weekday
8065;Indomie rendang;13/03/2017 10.31;morning;weekday
8066;Sari Roti Gandum;13/03/2017 10.35;morning;weekday
8067;Kopi kapal api;13/03/2017 10.56;morning;weekday
8067;Garam dolphine;13/03/2017 10.56;morning;weekday
8068;Kopi kapal api;13/03/2017 10.58;morning;weekday
8068;Teh prendjak;13/03/2017 10.58;morning;weekday
8068;Garam dolphine;13/03/2017 10.58;morning;weekday
8068;Beras;13/03/2017 10.58;morning;weekday
8069;Kopi kapal api;13/03/2017 11.01;morning;weekday
8069;Kopi kapal api;13/03/2017 11.01;morning;weekday
8070;Kopi kapal api;13/03/2017 11.10;morning;weekday
8070;Kopi kapal api;13/03/2017 11.10;morning;weekday
8071;Kopi kapal api;13/03/2017 11.26;morning;weekday
8071;Kopi kapal api;13/03/2017 11.26;morning;weekday
8071;Minyak makan bimoli;13/03/2017 11.26;morning;weekday
8072;Sari Roti Gandum;13/03/2017 11.30;morning;weekday
8073;Teh prendjak;13/03/2017 11.34;morning;weekday
8074;Kopi kapal api;13/03/2017 11.39;morning;weekday
8074;Pasta gigi;13/03/2017 11.39;morning;weekday
8074;Pasta gigi;13/03/2017 11.39;morning;weekday
8075;Fiesta Chicken Nugget;13/03/2017 11.45;morning;weekday
8075;Fiesta Chicken Nugget;13/03/2017 11.45;morning;weekday
8075;Teh prendjak;13/03/2017 11.45;morning;weekday
8075;Kopi kapal api;13/03/2017 11.45;morning;weekday
8077;Sari Roti Gandum;13/03/2017 11.57;morning;weekday
8078;Teh prendjak;13/03/2017 12.03;afternoon;weekday
8078;Beras;13/03/2017 12.03;afternoon;weekday
8079;Kopi kapal api;13/03/2017 12.03;afternoon;weekday
8080;Penghapus fabre castle;13/03/2017 12.05;afternoon;weekday
8081;Penghapus fabre castle;13/03/2017 12.12;afternoon;weekday
8081;Royco rasa sapi;13/03/2017 12.12;afternoon;weekday
8082;Kopi kapal api;13/03/2017 12.14;afternoon;weekday
8083;Kopi kapal api;13/03/2017 12.24;afternoon;weekday
8083;Kopi kapal api;13/03/2017 12.24;afternoon;weekday
8083;Pasta gigi;13/03/2017 12.24;afternoon;weekday
8083;Pasta gigi;13/03/2017 12.24;afternoon;weekday
8084;Kopi kapal api;13/03/2017 12.31;afternoon;weekday
8084;Pasta gigi;13/03/2017 12.31;afternoon;weekday
8085;Pasta gigi;13/03/2017 12.49;afternoon;weekday
8086;Sari Roti Gandum;13/03/2017 12.51;afternoon;weekday
8087;Pasta gigi;13/03/2017 13.03;afternoon;weekday
8087;Pasta gigi;13/03/2017 13.03;afternoon;weekday
8087;Kopi kapal api;13/03/2017 13.03;afternoon;weekday
8088;Teh prendjak;13/03/2017 13.14;afternoon;weekday
8088;Sari Roti Gandum;13/03/2017 13.14;afternoon;weekday
8089;Penghapus fabre castle;13/03/2017 13.20;afternoon;weekday
8089;Kopi kapal api;13/03/2017 13.20;afternoon;weekday
8090;Sari Roti Gandum;13/03/2017 13.45;afternoon;weekday
8091;Indomie soto ayam;13/03/2017 13.48;afternoon;weekday
8091;Teh prendjak;13/03/2017 13.48;afternoon;weekday
8091;Mamelemon;13/03/2017 13.48;afternoon;weekday
8091;Sari Sari Roti Gandum mocha;13/03/2017 13.48;afternoon;weekday
8091;Garam dolphine;13/03/2017 13.48;afternoon;weekday
8091;Sari Roti Gandum;13/03/2017 13.48;afternoon;weekday
8092;Mamelemon;13/03/2017 13.49;afternoon;weekday
8093;Kopi kapal api;13/03/2017 14.03;afternoon;weekday
8093;Mamelemon;13/03/2017 14.03;afternoon;weekday
8093;Indomie rendang;13/03/2017 14.03;afternoon;weekday
8094;Kopi kapal api;13/03/2017 14.04;afternoon;weekday
8094;Indomie rendang;13/03/2017 14.04;afternoon;weekday
8094;Sari Sari Roti Gandum coklat keju;13/03/2017 14.04;afternoon;weekday
8095;Fiesta Chicken Nugget;13/03/2017 14.11;afternoon;weekday
8096;Kopi kapal api;13/03/2017 14.12;afternoon;weekday
8097;Fiesta Chicken Nugget;13/03/2017 14.14;afternoon;weekday
8097;Kopi kapal api;13/03/2017 14.14;afternoon;weekday
8098;Fiesta Chicken Nugget;13/03/2017 14.27;afternoon;weekday
8098;Kopi kapal api;13/03/2017 14.27;afternoon;weekday
8099;Kopi kapal api;13/03/2017 14.27;afternoon;weekday
8099;Fiesta Chicken Nugget;13/03/2017 14.27;afternoon;weekday
8100;Sari Sari Roti Gandum mocha;13/03/2017 14.46;afternoon;weekday
8100;Teh prendjak;13/03/2017 14.46;afternoon;weekday
8101;Pulpen kenko;13/03/2017 14.46;afternoon;weekday
8102;Fiesta Chicken Nugget;13/03/2017 15.37;afternoon;weekday
8103;Teh prendjak;13/03/2017 15.39;afternoon;weekday
8103;Kopi kapal api;13/03/2017 15.39;afternoon;weekday
8103;Milo;13/03/2017 15.39;afternoon;weekday
8104;Kopi kapal api;13/03/2017 15.42;afternoon;weekday
8104;Kopi kapal api;13/03/2017 15.42;afternoon;weekday
8104;Mamelemon;13/03/2017 15.42;afternoon;weekday
8106;Teh prendjak;13/03/2017 16.09;afternoon;weekday
8106;Beras;13/03/2017 16.09;afternoon;weekday
8107;Beras;13/03/2017 16.17;afternoon;weekday
8107;Sari Roti Gandum;13/03/2017 16.17;afternoon;weekday
8108;Popok Mamypokomie Dodgers;13/03/2017 16.39;afternoon;weekday
8108;Beras;13/03/2017 16.39;afternoon;weekday
8108;Kopi kapal api;13/03/2017 16.39;afternoon;weekday
8108;Kopi kapal api;13/03/2017 16.39;afternoon;weekday
8109;Kopi kapal api;13/03/2017 17.02;evening;weekday
8109;Sari Sari Roti Gandum mocha;13/03/2017 17.02;evening;weekday
8110;Penghapus fabre castle;14/03/2017 08.26;morning;weekday
8111;Kopi kapal api;14/03/2017 08.31;morning;weekday
8111;Popok Mamypokomie Dodgers;14/03/2017 08.31;morning;weekday
8111;Pasta gigi;14/03/2017 08.31;morning;weekday
8112;Kopi kapal api;14/03/2017 09.06;morning;weekday
8112;Garam dolphine;14/03/2017 09.06;morning;weekday
8113;Kopi kapal api;14/03/2017 09.17;morning;weekday
8113;Pasta gigi;14/03/2017 09.17;morning;weekday
8113;Garnier Man;14/03/2017 09.17;morning;weekday
8114;Sari Roti Gandum;14/03/2017 09.35;morning;weekday
8115;Kopi kapal api;14/03/2017 09.54;morning;weekday
8116;Kopi kapal api;14/03/2017 10.02;morning;weekday
8116;Penghapus fabre castle;14/03/2017 10.02;morning;weekday
8117;Kopi kapal api;14/03/2017 10.11;morning;weekday
8117;Susu ultramilk chocolate;14/03/2017 10.11;morning;weekday
8117;Teh prendjak;14/03/2017 10.11;morning;weekday
8118;Pasta gigi;14/03/2017 10.16;morning;weekday
8119;Sari Roti Gandum;14/03/2017 10.24;morning;weekday
8120;Kopi kapal api;14/03/2017 10.57;morning;weekday
8120;Kopi kapal api;14/03/2017 10.57;morning;weekday
8120;Pasta gigi;14/03/2017 10.57;morning;weekday
8121;Sari Roti Gandum;14/03/2017 10.58;morning;weekday
8121;Sari Sari Roti Gandum mocha;14/03/2017 10.58;morning;weekday
8122;Sari Roti Gandum;14/03/2017 10.59;morning;weekday
8122;Pasta gigi;14/03/2017 10.59;morning;weekday
8123;Kopi kapal api;14/03/2017 11.06;morning;weekday
8124;Sari Roti Gandum;14/03/2017 11.14;morning;weekday
8124;Kopi kapal api;14/03/2017 11.14;morning;weekday
8124;Susu ultramilk chocolate;14/03/2017 11.14;morning;weekday
8126;Kopi kapal api;14/03/2017 11.30;morning;weekday
8127;Kopi kapal api;14/03/2017 11.32;morning;weekday
8129;Gift voucher;14/03/2017 11.42;morning;weekday
8129;Sari Roti Gandum;14/03/2017 11.42;morning;weekday
8130;Pasta gigi;14/03/2017 11.55;morning;weekday
8130;Sari Roti Gandum;14/03/2017 11.55;morning;weekday
8131;Fiesta Chicken Nugget;14/03/2017 12.24;afternoon;weekday
8132;Mineral water;14/03/2017 12.25;afternoon;weekday
8133;Kopi kapal api;14/03/2017 12.32;afternoon;weekday
8133;Pasta gigi;14/03/2017 12.32;afternoon;weekday
8134;Indomie soto ayam;14/03/2017 12.35;afternoon;weekday
8134;Minyak makan bimoli;14/03/2017 12.35;afternoon;weekday
8135;Pasta gigi;14/03/2017 12.36;afternoon;weekday
8136;Kopi kapal api;14/03/2017 12.47;afternoon;weekday
8136;Popok Mamypokomie Dodgers;14/03/2017 12.47;afternoon;weekday
8136;Fiesta Chicken Nugget;14/03/2017 12.47;afternoon;weekday
8137;Sari Roti Gandum;14/03/2017 13.29;afternoon;weekday
8137;Garam dolphine;14/03/2017 13.29;afternoon;weekday
8138;Teh prendjak;14/03/2017 13.43;afternoon;weekday
8138;Kopi kapal api;14/03/2017 13.43;afternoon;weekday
8138;Mentega blueband;14/03/2017 13.43;afternoon;weekday
8140;Minyak makan bimoli;14/03/2017 13.51;afternoon;weekday
8141;Kopi kapal api;14/03/2017 13.53;afternoon;weekday
8142;Teh prendjak;14/03/2017 14.23;afternoon;weekday
8142;Pulpen kenko;14/03/2017 14.23;afternoon;weekday
8142;Fiesta Chicken Nugget;14/03/2017 14.23;afternoon;weekday
8142;Minyak makan bimoli;14/03/2017 14.23;afternoon;weekday
8143;Teh prendjak;14/03/2017 14.30;afternoon;weekday
8143;Teh prendjak;14/03/2017 14.30;afternoon;weekday
8144;Sari Roti Gandum;14/03/2017 14.35;afternoon;weekday
8144;Fiesta Chicken Nugget;14/03/2017 14.35;afternoon;weekday
8144;Beras;14/03/2017 14.35;afternoon;weekday
8145;Kopi kapal api;14/03/2017 14.49;afternoon;weekday
8145;Minyak makan bimoli;14/03/2017 14.49;afternoon;weekday
8146;Kopi kapal api;14/03/2017 15.25;afternoon;weekday
8146;Pulpen kenko;14/03/2017 15.25;afternoon;weekday
8146;Bumbu ajinomoto;14/03/2017 15.25;afternoon;weekday
8147;Beras;14/03/2017 15.29;afternoon;weekday
8147;Garam dolphine;14/03/2017 15.29;afternoon;weekday
8147;Pulpen kenko;14/03/2017 15.29;afternoon;weekday
8147;Garam dolphine;14/03/2017 15.29;afternoon;weekday
8148;Mamelemon;14/03/2017 15.33;afternoon;weekday
8148;Minyak makan bimoli;14/03/2017 15.33;afternoon;weekday
8149;Kopi kapal api;14/03/2017 15.35;afternoon;weekday
8149;Bumbu ajinomoto;14/03/2017 15.35;afternoon;weekday
8150;Pulpen kenko;14/03/2017 15.41;afternoon;weekday
8150;Kopi kapal api;14/03/2017 15.41;afternoon;weekday
8151;Kopi kapal api;14/03/2017 15.46;afternoon;weekday
8151;Sari Roti Gandum;14/03/2017 15.46;afternoon;weekday
8152;Teh prendjak;14/03/2017 15.55;afternoon;weekday
8152;Sari Roti Gandum;14/03/2017 15.55;afternoon;weekday
8153;Bumbu ajinomoto;14/03/2017 15.55;afternoon;weekday
8153;Teh prendjak;14/03/2017 15.55;afternoon;weekday
8154;Kopi kapal api;14/03/2017 16.11;afternoon;weekday
8154;Kopi kapal api;14/03/2017 16.11;afternoon;weekday
8154;Beras;14/03/2017 16.11;afternoon;weekday
8155;Kopi kapal api;14/03/2017 16.19;afternoon;weekday
8155;Kopi kapal api;14/03/2017 16.19;afternoon;weekday
8155;Bumbu ajinomoto;14/03/2017 16.19;afternoon;weekday
8156;Kopi kapal api;14/03/2017 16.26;afternoon;weekday
8156;Pulpen kenko;14/03/2017 16.26;afternoon;weekday
8156;Garam dolphine;14/03/2017 16.26;afternoon;weekday
8156;Beras;14/03/2017 16.26;afternoon;weekday
8157;Milo;14/03/2017 16.46;afternoon;weekday
8157;Kopi kapal api;14/03/2017 16.46;afternoon;weekday
8157;Fiesta Chicken Nugget;14/03/2017 16.46;afternoon;weekday
8157;Beras;14/03/2017 16.46;afternoon;weekday
8159;Mentega blueband;14/03/2017 17.33;evening;weekday
8160;Sari Roti Gandum;14/03/2017 17.38;evening;weekday
